Date;Open;ClosingPrice;DailyHigh;DailyLow;VolumePcs
19.07.2012;155,69000;156,51000;157,58000;155,25000;34731720
18.07.2012;155,98000;154,73000;156,50000;154,23000;25317510
17.07.2012;154,40000;154,96000;157,00000;154,30000;35639530
16.07.2012;152,99000;153,73000;154,85000;152,99000;25516920
13.07.2012;153,13000;153,34000;154,00000;152,20000;25726200
12.07.2012;153,49000;152,39000;153,60000;151,00000;29026150
11.07.2012;154,50000;153,87000;154,80000;152,54000;25289160
10.07.2012;154,01000;155,50000;156,70000;152,77000;31652880
09.07.2012;155,41000;154,43000;156,46000;153,81000;26274530
06.07.2012;157,00000;155,38000;157,43000;155,01000;29858090
05.07.2012;158,76000;157,38000;160,78000;156,90000;49368670
04.07.2012;158,98000;159,37000;159,66000;157,60000;23244550
03.07.2012;155,94000;159,00000;159,83000;155,57000;45798390
02.07.2012;153,90000;155,31000;155,86000;153,05000;30761880
29.06.2012;153,00000;153,85000;154,36000;152,51000;43021640
28.06.2012;154,06000;150,69000;154,50000;150,35000;34965540
27.06.2012;151,99000;153,88000;153,97000;150,20000;33279950
26.06.2012;151,50000;151,25000;152,68000;150,50000;27604020
25.06.2012;153,75000;151,17000;154,98000;151,10000;28623520
22.06.2012;154,50000;154,94000;155,94000;153,56000;35259790
21.06.2012;156,96000;156,10000;158,19000;155,45000;37076950
20.06.2012;158,85000;157,65000;159,14000;157,21000;30782840
19.06.2012;157,31000;158,89000;158,96000;157,06000;34936260
18.06.2012;158,00000;157,82000;158,49000;156,15000;39648060
15.06.2012;152,58000;156,33000;156,94000;152,31000;67627850
14.06.2012;152,00000;152,05000;152,34000;150,70000;29052570
13.06.2012;152,00000;152,02000;154,54000;151,12000;42393500
09.06.2012;152,35000;152,14000;152,77000;151,40000;7851520
08.06.2012;150,17000;151,50000;151,76000;149,52000;31272150
07.06.2012;151,62000;151,75000;153,10000;149,08000;53500310
06.06.2012;151,40000;150,15000;151,79000;148,50000;52583620
05.06.2012;152,55000;150,47000;153,20000;149,80000;36968460
04.06.2012;146,80000;151,50000;152,30000;146,45000;50066690
01.06.2012;147,01000;148,65000;148,92000;144,41000;70880510
31.05.2012;149,06000;147,03000;150,20000;146,75000;64198570
30.05.2012;147,58000;148,11000;150,51000;146,82000;67584800
29.05.2012;145,01000;148,50000;149,28000;145,01000;51645610
28.05.2012;144,50000;144,22000;146,35000;143,61000;33877620
25.05.2012;141,50000;143,00000;144,30000;140,80000;46091950
24.05.2012;140,20000;142,16000;142,35000;136,54000;56321470
23.05.2012;141,30000;138,69000;142,62000;138,12000;57186360
22.05.2012;143,20000;143,41000;144,56000;142,39000;55199990
21.05.2012;139,00000;142,00000;142,65000;138,16000;53809940
18.05.2012;140,00000;139,58000;142,75000;137,07000;85170220
17.05.2012;146,80000;142,70000;146,98000;140,80000;80448950
16.05.2012;146,04000;146,02000;148,71000;145,21000;60504260
15.05.2012;149,95000;148,53000;150,80000;145,31000;88933700
14.05.2012;157,97000;149,51000;158,00000;149,02000;61942760
12.05.2012;157,78000;158,02000;158,64000;156,71000;10591730
11.05.2012;159,30000;158,15000;159,46000;156,22000;57625190
10.05.2012;165,00000;165,00000;167,07000;163,20000;66882950
08.05.2012;166,00000;165,00000;167,08000;164,07000;24568530
07.05.2012;161,50000;165,73000;166,25000;160,31000;24694700
05.05.2012;162,15000;164,00000;164,50000;161,11000;15797860
04.05.2012;168,48000;162,75000;169,00000;162,10000;62683390
03.05.2012;167,75000;169,25000;170,24000;166,75000;38676280
02.05.2012;170,49000;167,50000;171,85000;167,07000;50901200
28.04.2012;168,30000;169,27000;169,50000;168,30000;11507280
27.04.2012;164,14000;168,69000;169,29000;163,50000;59367400
26.04.2012;165,50000;164,01000;166,55000;163,80000;42719430
25.04.2012;164,98000;165,08000;166,19000;164,21000;40353690
24.04.2012;167,47000;163,89000;167,47000;163,39000;59921960
23.04.2012;171,30000;166,48000;171,34000;165,86000;54466710
20.04.2012;171,00000;170,93000;171,35000;169,66000;41325500
19.04.2012;169,89000;171,15000;172,80000;169,16000;61822490
18.04.2012;172,28000;169,39000;172,30000;169,02000;52738950
17.04.2012;174,76000;170,90000;175,49000;169,06000;88916310
16.04.2012;177,00000;174,31000;178,62000;174,31000;51951830
13.04.2012;176,66000;177,97000;179,05000;176,12000;69594560
12.04.2012;176,70000;175,74000;177,15000;173,57000;65948880
11.04.2012;175,50000;176,01000;177,72000;174,50000;54130320
10.04.2012;179,87000;176,42000;180,35000;176,30000;49363680
09.04.2012;178,00000;179,87000;179,90000;176,21000;32779200
06.04.2012;182,57000;178,07000;182,95000;177,80000;30952980
05.04.2012;181,75000;182,18000;182,48000;178,32000;50635620
04.04.2012;183,32000;181,23000;184,50000;180,50000;48372070
03.04.2012;183,00000;185,20000;185,80000;182,60000;45942530
02.04.2012;182,20000;181,89000;184,00000;180,37000;42949650
30.03.2012;179,43000;181,30000;182,18000;179,20000;63696870
29.03.2012;179,81000;177,05000;180,88000;176,33000;51208400
28.03.2012;182,00000;180,00000;182,64000;179,51000;47058490
27.03.2012;185,76000;182,75000;186,14000;182,52000;38837090
26.03.2012;183,18000;184,76000;185,95000;181,42000;43494050
23.03.2012;182,00000;182,28000;183,20000;179,42000;44081830
22.03.2012;185,10000;181,46000;186,66000;180,90000;58380730
21.03.2012;186,50000;185,26000;188,19000;183,46000;62176140
20.03.2012;191,40000;186,00000;192,26000;185,38000;61782410
19.03.2012;197,94000;190,77000;198,59000;190,60000;58891880
16.03.2012;199,28000;197,01000;199,30000;196,70000;26841810
15.03.2012;198,00000;199,20000;200,80000;196,70000;61526250
14.03.2012;199,53000;198,53000;199,89000;198,03000;44187360
13.03.2012;198,27000;197,25000;198,80000;196,81000;34347150
12.03.2012;196,77000;197,39000;199,13000;195,69000;39431490
11.03.2012;196,54000;197,53000;197,88000;196,11000;14212290
07.03.2012;192,22000;194,00000;194,96000;191,00000;40646080
06.03.2012;198,70000;193,00000;198,90000;192,12000;56297690
05.03.2012;196,00000;199,82000;199,89000;195,83000;47062650
02.03.2012;194,76000;195,85000;195,89000;193,24000;40083440
01.03.2012;192,53000;194,01000;194,27000;191,76000;31594230
29.02.2012;192,47000;194,09000;194,49000;192,11000;42693980
28.02.2012;194,40000;191,37000;194,50000;190,70000;43300720
27.02.2012;193,03000;193,10000;196,00000;192,76000;51219130
24.02.2012;188,64000;193,85000;194,40000;187,61000;61250780
22.02.2012;189,30000;187,00000;190,79000;186,73000;36160070
21.02.2012;190,98000;188,80000;191,12000;188,33000;30294550
20.02.2012;191,03000;191,00000;191,60000;190,50000;20704750
17.02.2012;191,90000;189,70000;192,27000;189,10000;32806380
16.02.2012;190,12000;190,00000;190,38000;188,03000;45760260
15.02.2012;193,00000;191,70000;193,69000;191,20000;40878050
14.02.2012;191,50000;191,51000;193,35000;190,57000;44550150
13.02.2012;189,20000;192,00000;192,20000;189,02000;43221810
10.02.2012;187,95000;188,16000;189,37000;186,85000;40274230
09.02.2012;189,18000;188,79000;190,24000;187,21000;46778150
08.02.2012;189,28000;188,77000;190,90000;188,30000;42527010
07.02.2012;190,13000;188,20000;191,09000;187,85000;39830920
06.02.2012;189,99000;189,80000;191,11000;188,50000;40175500
03.02.2012;187,00000;189,70000;189,90000;186,04000;47953200
02.02.2012;186,30000;187,35000;187,45000;185,50000;50753110
01.02.2012;183,00000;185,54000;186,75000;182,60000;44145020
31.01.2012;183,00000;183,80000;184,47000;181,90000;39717310
30.01.2012;181,65000;181,75000;183,58000;181,03000;37382290
27.01.2012;184,50000;182,50000;185,80000;182,30000;40259070
26.01.2012;186,99000;185,25000;187,43000;184,14000;54968990
25.01.2012;184,40000;185,70000;186,25000;184,25000;37826390
24.01.2012;183,65000;183,28000;184,50000;181,97000;37690790
23.01.2012;183,40000;184,34000;184,83000;180,77000;47168260
20.01.2012;186,03000;183,48000;186,68000;183,05000;48039190
19.01.2012;183,95000;185,50000;186,29000;182,82000;64922590
18.01.2012;181,27000;182,90000;183,20000;180,00000;45380890
17.01.2012;179,63000;181,80000;182,28000;179,17000;52695410
16.01.2012;177,50000;178,50000;178,85000;175,85000;30974800
13.01.2012;178,20000;178,84000;179,60000;177,28000;41693540
12.01.2012;178,49000;177,74000;180,82000;177,04000;55320210
11.01.2012;178,88000;178,10000;179,40000;176,38000;46205390
10.01.2012;178,01000;179,61000;179,99000;177,51000;44050620
09.01.2012;175,89000;177,27000;177,57000;174,33000;25243270
06.01.2012;175,77000;176,20000;178,72000;175,77000;21770320
05.01.2012;177,01000;177,20000;179,37000;175,40000;36980600
04.01.2012;177,52000;176,91000;178,10000;175,00000;25341090
03.01.2012;172,51000;177,50000;177,60000;172,22000;24877070
30.12.2011;171,01000;171,36000;172,13000;169,06000;24712670
29.12.2011;168,80000;170,60000;170,77000;165,34000;37850100
28.12.2011;170,07000;169,47000;171,49000;169,15000;23379330
27.12.2011;171,45000;170,75000;171,69000;168,89000;21504370
26.12.2011;170,50000;171,53000;172,00000;169,50000;20025810
23.12.2011;171,51000;169,71000;172,50000;169,27000;34983350
22.12.2011;169,74000;170,82000;171,89000;168,31000;46546880
21.12.2011;173,43000;169,78000;173,95000;169,00000;73972610
20.12.2011;165,83000;172,55000;172,97000;163,55000;74976090
19.12.2011;168,40000;166,30000;168,40000;165,56000;53646400
16.12.2011;172,18000;169,40000;173,41000;169,07000;64008750
15.12.2011;162,50000;170,90000;172,18000;161,86000;100823200
14.12.2011;165,81000;165,00000;170,46000;164,12000;81778850
13.12.2011;163,98000;166,66000;168,15000;160,10000;93038850
12.12.2011;172,50000;164,42000;173,50000;163,80000;80947880
09.12.2011;174,00000;169,93000;174,00000;169,93000;91357390
08.12.2011;176,00000;176,96000;179,92000;175,58000;87506360
07.12.2011;176,49000;174,63000;177,09000;172,41000;101128360
06.12.2011;183,00000;175,28000;184,45000;174,43000;106615970
05.12.2011;183,85000;184,50000;185,45000;182,06000;44575880
02.12.2011;183,00000;183,39000;186,69000;180,07000;114341820
01.12.2011;176,11000;181,40000;184,40000;175,01000;137114900
30.11.2011;170,35000;175,40000;175,87000;168,40000;85633040
29.11.2011;173,00000;170,05000;173,99000;170,05000;55508510
28.11.2011;168,00000;172,13000;172,13000;167,80000;61464270
25.11.2011;165,00000;165,55000;166,69000;161,84000;63034920
24.11.2011;167,35000;161,83000;169,68000;161,83000;41176910
23.11.2011;167,00000;167,90000;171,95000;165,88000;85580180
22.11.2011;170,03000;169,20000;173,78000;167,81000;72587940
21.11.2011;177,98000;169,74000;178,19000;168,92000;80821960
18.11.2011;181,00000;180,01000;182,39000;179,93000;57151560
17.11.2011;187,18000;184,00000;188,87000;181,76000;96297960
16.11.2011;184,34000;187,70000;189,72000;182,91000;91806340
15.11.2011;183,00000;185,99000;186,50000;180,84000;92673460
14.11.2011;185,00000;182,70000;186,45000;182,35000;56491450
11.11.2011;184,55000;183,50000;184,60000;179,70000;57111750
10.11.2011;178,07000;183,11000;184,96000;177,02000;83782630
09.11.2011;184,89000;180,96000;185,55000;178,30000;101101030
08.11.2011;183,60000;183,25000;185,78000;182,58000;69003380
07.11.2011;184,00000;183,47000;188,05000;179,35000;81642790
03.11.2011;180,28000;183,23000;185,43000;175,40000;127899200
02.11.2011;175,93000;182,59000;183,87000;175,43000;130315150
01.11.2011;176,90000;174,80000;178,30000;170,30000;105659360
31.10.2011;183,12000;179,20000;184,10000;178,81000;60486890
28.10.2011;187,35000;185,00000;190,24000;182,65000;96820090
27.10.2011;181,00000;185,80000;187,39000;181,00000;128929750
26.10.2011;167,80000;177,10000;179,50000;167,36000;130866320
25.10.2011;169,70000;168,38000;171,01000;166,21000;69481050
24.10.2011;167,04000;170,00000;170,45000;166,08000;61774250
21.10.2011;163,45000;166,01000;166,20000;161,22000;49832100
20.10.2011;160,66000;162,60000;164,50000;159,85000;58379370
19.10.2011;163,00000;163,18000;164,74000;160,08000;77630260
18.10.2011;158,16000;161,90000;163,79000;157,09000;80539040
17.10.2011;164,47000;160,37000;168,36000;158,96000;100406360
14.10.2011;159,52000;162,86000;163,80000;158,24000;78815270
13.10.2011;160,52000;158,07000;164,52000;156,80000;95812170
12.10.2011;152,17000;161,25000;161,70000;152,17000;88899260
11.10.2011;154,92000;153,00000;155,20000;150,82000;67652690
10.10.2011;151,99000;154,20000;154,95000;149,12000;57812970
07.10.2011;152,22000;151,00000;153,14000;149,45000;75516680
06.10.2011;144,86000;150,23000;151,40000;144,65000;86398560
05.10.2011;148,37000;142,71000;148,40000;139,40000;82601190
04.10.2011;151,99000;144,59000;155,18000;142,30000;94242970
03.10.2011;152,50000;153,52000;154,83000;150,18000;61789280
30.09.2011;158,06000;155,90000;158,78000;151,81000;83274770
29.09.2011;153,54000;158,81000;160,20000;152,55000;64196500
28.09.2011;155,50000;155,02000;156,29000;153,80000;64015540
27.09.2011;157,97000;157,00000;158,95000;156,00000;57280850
26.09.2011;148,76000;154,50000;156,64000;146,33000;97069800
23.09.2011;151,10000;151,25000;153,33000;145,50000;144618620
22.09.2011;161,50000;152,66000;161,67000;152,32000;104342400
21.09.2011;165,94000;164,45000;167,25000;164,22000;42137270
20.09.2011;163,30000;166,23000;166,85000;163,29000;51621200
19.09.2011;163,49000;163,40000;165,74000;162,50000;50013430
16.09.2011;167,73000;164,50000;167,92000;163,36000;53937240
15.09.2011;168,24000;166,00000;170,05000;165,80000;94726580
14.09.2011;163,00000;165,88000;167,73000;162,17000;61848790
13.09.2011;167,02000;164,11000;167,90000;162,02000;75997180
12.09.2011;166,15000;165,50000;166,88000;162,36000;69795600
09.09.2011;174,11000;168,79000;174,20000;168,29000;65610180
08.09.2011;174,29000;175,00000;175,98000;172,51000;53461790
07.09.2011;171,00000;174,01000;174,45000;170,71000;59637470
06.09.2011;167,91000;167,94000;171,52000;167,43000;61141610
05.09.2011;169,13000;169,61000;170,67000;167,08000;52769590
02.09.2011;175,11000;171,00000;176,30000;170,65000;61426670
01.09.2011;177,90000;177,35000;178,79000;174,17000;65973520
31.08.2011;178,21000;178,08000;179,40000;176,27000;63911650
30.08.2011;178,20000;177,18000;179,15000;175,92000;59276150
29.08.2011;174,80000;177,73000;178,06000;174,33000;47140210
26.08.2011;171,80000;172,80000;173,00000;168,85000;67891250
25.08.2011;173,84000;170,78000;175,43000;170,10000;65426740
24.08.2011;170,61000;173,50000;174,29000;169,00000;72457510
23.08.2011;170,43000;169,12000;171,28000;167,37000;67811630
22.08.2011;166,96000;168,95000;169,90000;165,39000;75000470
19.08.2011;166,27000;169,56000;170,50000;161,51000;107717210
18.08.2011;172,96000;169,65000;173,79000;166,10000;75276910
17.08.2011;171,59000;175,50000;176,43000;169,42000;65266490
16.08.2011;172,50000;171,10000;172,50000;168,73000;73703750
15.08.2011;171,67000;174,41000;174,80000;170,85000;64371980
12.08.2011;166,42000;169,50000;170,65000;162,21000;120279210
11.08.2011;161,50000;164,99000;165,58000;153,11000;163406090
10.08.2011;170,50000;157,70000;170,84000;156,84000;126607820
09.08.2011;162,60000;166,70000;169,90000;154,05000;186085810
08.08.2011;175,26000;169,90000;179,45000;169,50000;108862610
05.08.2011;180,10000;181,80000;184,95000;176,68000;147556880
04.08.2011;194,60000;187,00000;194,99000;186,86000;89385900
03.08.2011;198,80000;193,00000;198,90000;192,47000;75817670
02.08.2011;201,60000;200,51000;201,80000;199,53000;44060650
01.08.2011;202,50000;202,09000;204,67000;201,57000;55703050
29.07.2011;200,51000;199,44000;201,54000;198,40000;45059270
28.07.2011;199,55000;202,10000;202,35000;199,14000;41911330
27.07.2011;201,53000;199,88000;203,04000;199,77000;49725990
26.07.2011;201,11000;201,40000;202,79000;200,36000;40461390
25.07.2011;200,98000;201,21000;201,75000;199,25000;43068710
22.07.2011;204,30000;202,70000;204,90000;202,07000;48483080
21.07.2011;200,93000;203,70000;203,77000;198,30000;66043790
20.07.2011;201,16000;200,30000;202,19000;200,20000;38731470
19.07.2011;198,95000;199,90000;200,30000;198,54000;34429710
18.07.2011;201,48000;197,95000;202,30000;197,79000;41877470
15.07.2011;200,02000;201,60000;202,20000;198,88000;54002270
14.07.2011;201,77000;201,00000;203,00000;200,00000;52593400
13.07.2011;202,00000;202,95000;203,98000;199,74000;54397590
12.07.2011;200,58000;201,59000;202,20000;198,08000;57993790
11.07.2011;204,12000;201,94000;204,75000;201,51000;38210930
08.07.2011;207,06000;205,44000;208,78000;203,70000;65147430
07.07.2011;203,30000;207,70000;208,16000;203,30000;67644210
06.07.2011;204,13000;201,56000;204,43000;201,21000;42500420
05.07.2011;204,48000;203,60000;205,02000;202,35000;43621970
04.07.2011;205,94000;205,24000;205,94000;204,00000;29407560
01.07.2011;203,53000;205,00000;206,31000;202,08000;57670710
30.06.2011;202,20000;203,87000;204,57000;201,60000;52978580
29.06.2011;199,76000;201,51000;202,39000;199,25000;64596200
28.06.2011;197,48000;199,05000;199,05000;195,80000;63946180
27.06.2011;198,54000;196,29000;199,84000;195,60000;61378610
24.06.2011;200,00000;199,22000;201,37000;198,44000;75855920
23.06.2011;200,79000;195,95000;201,67000;195,90000;76409000
22.06.2011;201,62000;202,54000;202,87000;198,50000;56964970
21.06.2011;200,65000;200,95000;202,19000;199,78000;41643310
20.06.2011;199,30000;199,00000;200,77000;197,80000;47955430
17.06.2011;203,50000;200,80000;203,95000;198,18000;82515830
16.06.2011;203,56000;204,60000;205,49000;201,65000;70641070
15.06.2011;208,27000;206,00000;210,49000;205,60000;67324440
14.06.2011;210,58000;208,24000;211,25000;207,37000;48641180
10.06.2011;211,00000;209,21000;211,38000;207,30000;73674450
09.06.2011;207,59000;211,92000;212,49000;206,18000;90343860
08.06.2011;204,00000;207,11000;208,75000;202,10000;86509590
07.06.2011;195,60000;204,67000;204,90000;195,15000;91320000
06.06.2011;196,50000;195,97000;197,41000;194,07000;53765390
03.06.2011;201,40000;196,55000;203,00000;195,11000;82895660
02.06.2011;200,64000;201,68000;202,30000;198,56000;74629030
01.06.2011;205,46000;203,48000;206,60000;203,13000;62661390
31.05.2011;205,20000;204,02000;207,75000;203,95000;65305130
30.05.2011;201,80000;203,89000;204,40000;201,47000;32188090
27.05.2011;196,70000;201,82000;202,50000;195,77000;83493960
26.05.2011;198,16000;195,00000;199,24000;194,20000;77261150
25.05.2011;193,50000;196,77000;196,99000;192,50000;69740110
24.05.2011;191,30000;195,50000;195,95000;191,30000;64643570
23.05.2011;195,00000;190,30000;195,37000;190,05000;72652120
20.05.2011;202,00000;196,90000;203,80000;195,60000;74839850
19.05.2011;203,30000;201,36000;206,16000;200,57000;80383130
18.05.2011;201,00000;202,85000;203,00000;199,00000;59742860
17.05.2011;198,69000;198,50000;200,49000;196,00000;61216360
16.05.2011;199,24000;198,49000;202,00000;196,38000;80221260
13.05.2011;204,01000;201,08000;204,87000;200,62000;67680780
12.05.2011;208,30000;203,12000;208,48000;201,25000;87720680
11.05.2011;215,25000;210,00000;217,19000;209,02000;69724400
10.05.2011;210,62000;214,00000;215,67000;210,13000;72690950
06.05.2011;206,32000;211,68000;213,05000;204,70000;110404600
05.05.2011;213,50000;208,80000;215,45000;205,12000;109325880
04.05.2011;222,00000;212,44000;223,00000;211,12000;114033790
03.05.2011;231,17000;221,64000;232,00000;220,89000;64590780
29.04.2011;230,80000;231,78000;232,69000;228,15000;37448740
28.04.2011;235,00000;231,90000;235,60000;229,63000;63564000
27.04.2011;234,19000;231,90000;234,85000;229,10000;63753970
26.04.2011;232,70000;232,14000;235,28000;228,70000;69228360
25.04.2011;238,02000;233,90000;239,77000;233,55000;61015960
22.04.2011;235,31000;236,89000;237,27000;235,00000;27732400
21.04.2011;233,18000;235,00000;235,00000;231,59000;76239430
20.04.2011;227,38000;230,51000;231,29000;227,05000;73544610
19.04.2011;221,20000;225,69000;225,80000;220,70000;73575190
18.04.2011;227,60000;218,91000;228,90000;217,00000;90926580
15.04.2011;228,70000;227,60000;231,78000;227,14000;80798860
14.04.2011;234,69000;228,87000;234,69000;226,90000;80247690
13.04.2011;236,03000;235,07000;237,29000;232,77000;87565620
12.04.2011;240,70000;235,57000;241,49000;234,46000;102249490
11.04.2011;243,52000;244,00000;247,47000;241,77000;93029910
08.04.2011;239,69000;243,20000;243,70000;239,12000;75534260
07.04.2011;238,30000;238,00000;240,23000;236,54000;63506670
06.04.2011;239,03000;239,40000;241,95000;237,01000;70894430
05.04.2011;238,48000;238,72000;239,30000;235,55000;71075920
04.04.2011;236,00000;237,70000;240,75000;235,17000;101836120
01.04.2011;229,10000;235,10000;235,40000;228,06000;77630490
31.03.2011;229,39000;229,09000;230,44000;228,30000;70164950
30.03.2011;225,52000;229,32000;229,50000;225,37000;79970280
29.03.2011;226,00000;224,01000;226,17000;222,51000;59901440
28.03.2011;223,02000;225,50000;225,72000;222,89000;54293340
25.03.2011;224,89000;222,81000;225,19000;222,36000;55020360
24.03.2011;223,93000;224,30000;225,10000;221,35000;84815300
23.03.2011;219,62000;223,50000;223,70000;219,20000;61435640
22.03.2011;222,67000;220,32000;223,35000;219,53000;53528710
21.03.2011;225,02000;222,36000;226,15000;221,75000;54748030
18.03.2011;226,50000;224,10000;226,89000;221,65000;76678330
17.03.2011;221,62000;224,91000;225,84000;221,45000;109982610
16.03.2011;219,33000;221,81000;224,15000;218,52000;165995550
15.03.2011;213,00000;217,50000;217,65000;210,28000;159227600
14.03.2011;208,01000;216,25000;217,28000;207,91000;134360780
11.03.2011;205,99000;209,10000;209,88000;204,00000;77403240
10.03.2011;213,53000;207,95000;214,44000;207,67000;66854730
09.03.2011;214,40000;214,77000;216,12000;212,06000;56954130
05.03.2011;213,02000;214,12000;214,39000;212,80000;17920380
04.03.2011;214,21000;212,90000;214,88000;212,12000;49150070
03.03.2011;212,60000;213,54000;215,30000;212,60000;84712820
02.03.2011;208,30000;212,00000;212,15000;207,88000;65771720
01.03.2011;212,19000;209,48000;214,90000;208,25000;99638410
28.02.2011;210,30000;210,71000;212,75000;207,25000;67936202
25.02.2011;208,90000;209,30000;211,25000;205,11000;92143808
24.02.2011;199,78000;208,05000;209,30000;199,27000;147528462
22.02.2011;197,50000;197,80000;198,45000;195,52000;56502029
21.02.2011;196,31000;198,92000;199,36000;194,85000;54765044
18.02.2011;196,30000;195,50000;197,27000;194,12000;67950711
17.02.2011;200,52000;195,45000;201,13000;195,22000;69125103
16.02.2011;200,00000;199,40000;200,90000;196,07000;104611444
15.02.2011;203,61000;199,50000;205,20000;199,33000;84154046
14.02.2011;210,00000;203,51000;211,48000;203,50000;72029981
11.02.2011;208,27000;208,50000;210,30000;205,22000;80565740
10.02.2011;214,02000;208,22000;214,87000;208,01000;87428526
09.02.2011;211,50000;215,15000;215,45000;209,69000;86691286
08.02.2011;213,20000;210,40000;216,65000;210,28000;116234066
07.02.2011;213,90000;213,60000;215,20000;210,75000;67627892
04.02.2011;208,31000;213,30000;213,75000;207,70000;112660796
03.02.2011;210,46000;207,03000;212,90000;206,30000;90138916
02.02.2011;205,50000;209,51000;211,24000;205,40000;141000490
01.02.2011;198,41000;204,91000;205,00000;197,80000;87981195
31.01.2011;198,50000;196,98000;198,70000;195,83000;50996698
28.01.2011;200,52000;199,70000;202,24000;199,03000;77733192
27.01.2011;197,90000;201,30000;202,00000;195,73000;126923646
26.01.2011;190,81000;197,14000;197,50000;190,77000;89976654
25.01.2011;190,48000;190,00000;192,44000;188,88000;57875032
24.01.2011;193,56000;189,05000;193,60000;187,26000;70611653
21.01.2011;194,65000;192,71000;195,18000;191,81000;74682795
20.01.2011;196,51000;194,20000;196,69000;193,24000;65862488
19.01.2011;199,64000;198,12000;200,55000;197,55000;57843735
18.01.2011;199,00000;198,80000;201,35000;196,50000;78943784
17.01.2011;196,00000;198,70000;199,95000;195,35000;52592707
14.01.2011;196,90000;195,92000;198,84000;194,12000;67356850
13.01.2011;200,64000;197,40000;202,85000;196,51000;74294514
12.01.2011;195,00000;200,64000;200,95000;194,32000;69782645
11.01.2011;193,90000;194,15000;194,40000;191,98000;32744066
30.12.2010;192,51000;193,50000;193,98000;191,70000;20585807
29.12.2010;194,80000;192,50000;195,20000;191,52000;24177592
28.12.2010;195,10000;194,41000;195,32000;194,11000;17424481
27.12.2010;195,05000;194,90000;195,80000;194,09000;17077814
24.12.2010;196,19000;195,32000;196,55000;194,51000;16882185
23.12.2010;197,15000;196,01000;197,17000;195,07000;32056422
22.12.2010;196,20000;197,00000;197,84000;195,90000;42228132
21.12.2010;195,28000;195,52000;196,11000;194,49000;29047486
20.12.2010;193,88000;194,03000;194,90000;192,85000;32309209
17.12.2010;194,00000;194,11000;196,50000;193,43000;61474397
16.12.2010;194,65000;193,43000;195,26000;192,60000;51054192
15.12.2010;196,56000;195,56000;198,15000;193,50000;74694399
14.12.2010;195,02000;197,20000;197,75000;194,09000;62775043
13.12.2010;194,10000;195,80000;196,50000;193,80000;63438040
10.12.2010;192,83000;192,87000;194,15000;191,31000;49324903
09.12.2010;192,87000;192,83000;193,49000;191,10000;55714428
08.12.2010;191,03000;190,90000;193,60000;189,71000;72388889
07.12.2010;194,99000;192,95000;196,30000;191,75000;102943713
06.12.2010;191,10000;194,30000;194,55000;191,10000;94507518
03.12.2010;189,20000;190,70000;193,30000;187,85000;159522191
02.12.2010;184,00000;189,20000;189,74000;182,72000;170407946
01.12.2010;174,70000;182,49000;183,00000;174,55000;148208131
30.11.2010;173,65000;174,20000;175,00000;172,27000;46119273
29.11.2010;175,50000;173,03000;176,37000;172,20000;55450179
26.11.2010;171,80000;174,49000;175,10000;171,71000;76552003
25.11.2010;170,50000;172,60000;173,78000;169,60000;62122084
24.11.2010;168,20000;170,32000;170,50000;165,60000;65368371
23.11.2010;168,99000;167,70000;169,50000;166,90000;47926689
22.11.2010;173,00000;169,71000;174,09000;169,52000;56358833
19.11.2010;170,70000;172,20000;172,30000;169,23000;43829563
18.11.2010;169,55000;170,70000;170,70000;169,20000;33987151
17.11.2010;168,49000;168,81000;170,19000;167,66000;40398825
16.11.2010;170,81000;169,57000;170,85000;168,48000;37346911
15.11.2010;172,00000;171,79000;173,20000;170,57000;35097646
13.11.2010;171,02000;171,69000;171,91000;170,62000;13342176
12.11.2010;171,00000;171,88000;172,80000;169,90000;46449925
11.11.2010;175,40000;172,60000;175,74000;172,36000;42944312
10.11.2010;175,00000;174,47000;175,51000;173,10000;55021337
09.11.2010;174,01000;176,10000;177,44000;174,01000;70943011
08.11.2010;174,37000;174,20000;175,35000;173,60000;63317701
03.11.2010;170,24000;170,19000;171,00000;169,56000;33902140
02.11.2010;169,98000;170,16000;170,50000;168,95000;28594305
01.11.2010;170,00000;169,89000;171,40000;169,40000;46127294
29.10.2010;166,82000;168,89000;170,47000;166,56000;50953169
28.10.2010;167,74000;167,17000;169,50000;166,50000;46185945
27.10.2010;168,11000;167,02000;168,50000;167,00000;42887867
26.10.2010;169,53000;168,45000;169,97000;167,35000;50475075
25.10.2010;170,00000;169,62000;171,40000;169,21000;76650490
22.10.2010;165,30000;168,49000;169,70000;164,56000;80851117
21.10.2010;162,07000;165,80000;165,98000;161,06000;76114750
20.10.2010;161,50000;161,90000;162,87000;160,53000;39972973
19.10.2010;163,40000;162,27000;164,67000;161,52000;57156349
18.10.2010;160,20000;163,40000;163,60000;159,72000;51395349
15.10.2010;162,45000;161,00000;163,12000;160,63000;44134875
14.10.2010;165,55000;162,30000;165,75000;161,66000;56495067
13.10.2010;163,86000;164,74000;165,03000;162,84000;57329903
12.10.2010;163,40000;163,00000;163,84000;162,56000;44395464
11.10.2010;164,02000;165,00000;165,15000;163,65000;35326349
08.10.2010;162,33000;163,35000;163,35000;161,36000;43262022
07.10.2010;163,22000;162,49000;164,00000;162,15000;43543073
06.10.2010;163,50000;163,00000;164,40000;162,00000;68059365
05.10.2010;162,00000;162,44000;162,53000;160,31000;61594539
